country,state,council_name,channel_title,channel_url,video_title,video_id,upload_date,video_length,location,nr_words,text,latlong
AUS,VIC,Greater Geelong City Council,City of Greater Geelong,https://www.youtube.com/user/CityofGreaterGeelong,National Wool Museum,RXcNApQuSdg,20120501,129.1,"30 Gheringhap St, Geelong VIC 3220, Australia",216,welcome to the National War Museum in central jalan located just one block from the vibrant huge along waterfront the museum was opened in 1988 by queen elizabeth the second as a Bicentennial project for the city chillin was the logical place to establish the National War Museum from its earliest days it was the center for wool and sheep farming and as the port developed shillong became the hub for the manufacture and dispatch of wool overseas the museum is housed in the Dennis lascelles wool store built in eighteen seventy two and the oldest wool store of its kind in the region there are a total of four galleries in the museum two of them are dedicated to telling the story of wool and two of them are dedicated to the temporary exhibitions program which changes every couple of months one of the museum 's main attractions is the 1910 built axminster carpet loom the museum is fully wheelchair accessible and there is a licensed cafe and shop on site the shop stocks a wide range of quality woolen Goods as well as giftware and Australian souvenirs we @ @ @ @ @ @ @ @ @ @ National War Museum and experience for yourself the rich history of the australian war story you,"(-38.1471348, 144.357582)"
AUS,VIC,Greater Geelong City Council,City of Greater Geelong,https://www.youtube.com/user/CityofGreaterGeelong,Not Just Knots,Zc-2Jdhtqqo,20140318,99.7,"30 Gheringhap St, Geelong VIC 3220, Australia",233,I started Scouts one out of six in the holes code first time on hot and I got the choice of either karate or Scouts and I don 't know what scouts was so enjoying that and we helped the community by picking out rubbish and helping people that by doing things that they can 't do by themselves we 're not go to scouts and I 've had a bad day at school I go discuss and I feel appreciated for who I am and I 'm like a different person i goaded that skeptic because all my friends are there and they just like you for who they are not like things you do and say all that kind of stuff and I they 're really good because I stick up for you at times at scouts I 've learned how to type different nuts and build bridges and be able to survive in the bush when I 'm lost and how to start fires with different things and different ways I remember when I was eight he went on a camp and we got lost and i @ @ @ @ @ @ @ @ @ @ wasn 't going to hunt an animal and then eat it and when i said to my dad were lost he replied with we 're not lost when just geographically challenged you you,"(-38.1471348, 144.357582)"
AUS,VIC,Greater Geelong City Council,City of Greater Geelong,https://www.youtube.com/user/CityofGreaterGeelong,Bambolotta- Geelong Business TV,_trJiRt2JUg,20121126,139.91,"30 Gheringhap St, Geelong VIC 3220, Australia",317,hi I 'm Mel owner of a lot of children 's be taking our heads located approximately 30 minutes from central July and so we are part of the wider Jalan creature we established our business in january two thousand eleven and we stock babies and children 's clothing from newborn through to size 14 we also stock a diverse range of beautiful and practical gifts for newborn toddlers and children we chose to go into business to help us find a better work-life balance for our family and we expect over the next five years that our business will continue to expand and breaking out bricks and mortar store and online store we establish the online component of our business about six months after establishing a business and we 've found that to be a great way to diversify what we do our online component makes up about a third of our current business and it means for people who visit the store they can then go away that just in spots a lengthy area a really important element to us in sourcing products for our shop is finding @ @ @ @ @ @ @ @ @ @ fair trade where possible having a business in barren hair as in a velocity come over about its business community and work with other like-minded individuals who have worked hard to establish a village of people warm to visit and love to his search and since our participation image along Business Excellence Awards for 2012 we 've decided now that it 's time to diversify what we 're doing and become involved in a chamber of commerce as well as other local business networks we love having our store environment heads we love the lifestyle that it provides for us and we look forward to continuing to build our business both here in validate and online you,"(-38.1471348, 144.357582)"
AUS,VIC,Greater Geelong City Council,City of Greater Geelong,https://www.youtube.com/user/CityofGreaterGeelong,Memories of a new life,vEiJnL8kDyU,20140318,161.65,"30 Gheringhap St, Geelong VIC 3220, Australia",385,nor line was a migrant town it was it was all new people starting a new life I 'm just migrants though because I mean both neighbors either side of us were Australian families through you know brooch going right back sort of thing so we were the Margaret and we had two Australian appendage either side and then the other side of them there were migrants again so yeah it was a good mixture and and that was something it was a new suburb with people starting new lives starting in a new area sort of thing and all young families all young kids and it was that was a barbarous or a suburb I spent the first 18 20 years of my life remember we moved into the house in new line and the part that I coverman bob was were in a little room in the lands room and there are a group of I can 't remember whether they were kids or older people but they came out we 're standing in the front of the house singing Christmas carols that must have been just before @ @ @ @ @ @ @ @ @ @ Christmas carols in front of this more or less empty house you know the word only just moved into remember the first time I felt was put down and a train shortly thereafter the street was flooded we were walking out and played in the in the water with nice black marks all the way up their legs because the ash boat was still closed although the fresh tar was still floating on the water you know so took us took a while to clean that up the straightest change somewhat it 's now got a chicane in it or a bit of a traffic diversion whereas it used to be just a straight well it was suburban street sort of thing it 's changed a lot from when I was a teenager and a youngster and it 's a town in my memory or it 's a place in my memory I 'll go through it a drive through it occasionally I 'll take a diversion and just to see what the back streets look like but I 'm not a sentimental about you,"(-38.1471348, 144.357582)"
AUS,VIC,Greater Geelong City Council,City of Greater Geelong,https://www.youtube.com/user/CityofGreaterGeelong,Supported Exotic,-ojbZOmRpgY,20120113,305.96,"30 Gheringhap St, Geelong VIC 3220, Australia",644,one great thing about living on the bellarine Commissioner is that you have a very experiential understanding i guess of how remnant bush vegetation butts up against constructed gardens butts up against residential developments butts up against I guess agricultural expenses which are threatened so in terms of recent painting projects they 've really i suppose exploded a little bit courtesy of living on the bellarine and the most recent one was under story for Geelong gallery and that involved working with an artist and colleague Michelle Berta we spent about a year doing these very interesting field trips and they culminated I guess in paintings that looked at the contemporary hybrid nature of botanic gardens these are places that hug back to the colonial era and I guess that colonial will to document things my paintings in a way illusions of those master colonial documents those documents that were so confident that they could put down every kind of plant all the flora and fauna that moved that lived as if they would exist in perpetuity I thought it was quite fun to in a way parody the look @ @ @ @ @ @ @ @ @ @ illusion sits on top of that canvas as you can see there 's illusions of foxing and the mold marks that you get in paper over a particular image that interested me was to be found in the Jalan gardens and that was he dragon tree graziano Draco which is about a hundred and fifty years old and has survived various transplanting and it 's currently what you might call a supported exotica china tree existing in the Botanic Gardens in 2011 and if you look at the tree inset you you 'll see that it 's supported by steel struts so it 's a little leaning botanical Leaning Tower of Pisa as it was so it interested me to try and create that as an image on that oldie well d looking paper as an illusion because really that 's what it 's come to a lot of these plants are failing and how much money can we throw at them to keep them going to give us joy the painting of the dwarf spider lily I was an adjunct painting in a way to the Botanic Gardens exhibition @ @ @ @ @ @ @ @ @ @ plant from the baits for the area it was not seen it was it disappeared around nineteen twenty-two but it was recently discovered while I was painting it actually so if you look at that painting you can see that it 's got two signs on it x + e 1 is for extent and one is for threatened because its status changed during the creation of that exhibition so that was fascinating and the Department of Sustainability put a fence around the location so that no one could get to this plan so in a way it was like an enforced almost military botanic gardens I suppose them all the different visual projects I 've worked on dealing away with a bit of a culture nature split on the one hand they 're often about cultural histories how other people have painted the landscape before and many artists for example are interested in bongard and have worked from his work to create new pictures so I guess I 'm part of that pack and the next project will be different again but perhaps always have something to do with @ @ @ @ @ @ @ @ @ @ working down here on the ballerinas delight because of the light and the space and you can have a big studio space in which to develop these kinds of ideas so it 's a real pleasure after city living to have that opportunity you,"(-38.1471348, 144.357582)"
AUS,VIC,Greater Geelong City Council,City of Greater Geelong,https://www.youtube.com/user/CityofGreaterGeelong,Curtain Connections,T7xZOGn7elQ,20140318,177.61,"30 Gheringhap St, Geelong VIC 3220, Australia",364,we moved here in 2006 when we were given this property I only had curtains enough for two rooms so basically we needed curtains desperately the neighbor that lived next door to me at the time told me about a group called curtain connection at Cloverdale community center so I took all the paperwork around there about a month later I got a phone call saying my curtains were ready it was amazing the curtains were brand new they were thermal lined it was just amazing so when I got back home and pulled them up and seen how great they look the next Monday morning I went round to cloverdale and asked the girls if they could use any more volunteers and they said yes and I 've been there ever since it gives you a lot more pride because you see sheets and they look really crappy you see blankets and I mean they could be really old blankets and sometimes they let a lot a lot of lighting you can see through them you don 't get very much privacy at all it 's giving you the @ @ @ @ @ @ @ @ @ @ see what you 've got so they 're going to come and rub you and I mean it 's just got a whole overall feeling that you feel safer you feel like it is your home because you have our idea is to provide the curtains that if they are moving into an office of housing property through domestic violence that 's going to give them a feeling of safety it 's going to make them feel like I can open the windows and he 's not going to know that we 're here he 's not going to come around and and threaten the kids or threaten me and it 's a whole number of things that just lift a person that could be down in the dumps and when they come and get their curtains and they see the type of curtains were giving them it 's just the look on their face it just it just brightens the whole day you,"(-38.1471348, 144.357582)"
AUS,VIC,Greater Geelong City Council,City of Greater Geelong,https://www.youtube.com/user/CityofGreaterGeelong,Barwon Bank,_GqnecywgiY,20120113,307.78,"30 Gheringhap St, Geelong VIC 3220, Australia",635,you you or he seemed a bit obsessed with the place called bow and banks I 'd never heard of Berlin bank before so obviously thought it was a bank and when we came up the driveway still probably wasn 't suitably impressed I thought it was some quite a derelict building with a cyclone fence around it but why 's he bringing me here did I know that I 'd spend the next twenty something years living here oh I just think that the the vision that he had that he just knew that he could do it there 's a lot of people that didn 't think he would and the help from our friends I could initially we just had an amazing outpouring of help labour wise support from good friends so is it coming together really my second year of university which would be 1973 when I was at the Deakin University doing architecture degree I actually came here to dump rubbish off the side of the property here which was the tip on the lower section of the property you actually came up the driveway @ @ @ @ @ @ @ @ @ @ all your rubbish off at that time I noticed the derelict property here back in 1973 didn 't take much notice as but knew the place was here to look forward to seeing the property come to some sort of a realization really wasn 't in the back of my mind until somebody called me up and said that the property was up for tender and we put a small package together indicating our wish to revisit the property in a renovation process and how we would do that and we were successful for the tendering the city of new town were mindful that too didn 't have the funding to actually renovate the property will bring it back or keep it watertight so their endeavour was to actually put a cyclone fence around which I don 't think last there 's a couple of weeks before I mean it 's so it 's like a red rag to a bull isn 't it so really and that that 's when when most of the property was damaged and ie the slate roof was damaged from inside with steel bars @ @ @ @ @ @ @ @ @ @ they 're not replaceable so we lost a lot of the history through that vandalism and through the weather unfortunately there weren 't any doors here there are no windows so you can appreciate the the level of detail that we 've been able to scrounge off findings and things like that so we 've been able to rebuild those back to the original fabrics which is nice an interesting element from the background of the construction of the property unfortunately when the blue stone was milled and was milled here from the site was that the sandstone which was from McCann sandstone at the other side of series the material used in the building is too young and you can see here good evidence of where the stone has shared because it actually isn 't compressed well enough and that 's been probably quite a large problem throughout any of the other properties that have had the bearable sandstone as part of it the door is original original door I mean it was a units broken pieces there was bids out the back and all over the place we @ @ @ @ @ @ @ @ @ @ about it I mean where are still doing stuff regularly here sort of so we haven 't really backed off still as a project and is still just as passionate about another you you you,"(-38.1471348, 144.357582)"
AUS,VIC,Greater Geelong City Council,City of Greater Geelong,https://www.youtube.com/user/CityofGreaterGeelong,Devastation of '69,vyz4dIv-yRc,20140318,151.349,"30 Gheringhap St, Geelong VIC 3220, Australia",281,fire is the most better thing that could ever happen anybody to be razed to the ground and start again and in our 70 years of farming they would have been probably 55 major fires the B glorifies the 69 oh it 's the most devastating experience you ever want to think about there 's a two-day fire that started on on a Wednesday but a southwesterly wind and it bent into a station homestead in the following morning had broke through away with her a gale of a north wind in the fire he 'd reach lower within all within an hour and a half the fire had traveled are probably four four mile in an hour and a half and houses near spot fire starting from one start of the town and he was sparks landing over on the melbourne road and communication to break down I think it was where 20 lives lost on the melbourne road in that stage and that was that was a terrible terrible being a farmer odd estimated it would have been over five thousand sheep we had to shoot and berry @ @ @ @ @ @ @ @ @ @ then then it was a rebuilding program the townspeople were marvelous the business people helped all they could and the recovery took the recovery took a lot of years over a lifetime on the farm north of Lara and we would never been burned out a homestead home place had never been booed lost sections but by certain farms during pies that really is the work that it creates the the trauma drama how do we put a caller you you,"(-38.1471348, 144.357582)"
AUS,VIC,Greater Geelong City Council,City of Greater Geelong,https://www.youtube.com/user/CityofGreaterGeelong,Northern Gateway Geelong,YQVzIF_8oIM,20111007,85.22,"30 Gheringhap St, Geelong VIC 3220, Australia",181,our northern gateway connects Jalan to Australia and the world with road rail sea and air transport meeting in the one place not only does the Gateway serve as a major national transport and logistics hub it also offers high-value land for development supporting the Jalan Regents Corps industrial capacity including Ford Shale ear radiators and MC heard the Northern Gateway is strategically positioned between Jalan and Melbourne victoria 's western districts and wider domestic and international markets Geelong 's northern gateway includes a range of premises and strategically located greenfield sites there is ample supply of land across a range of zonings and locations to suit different industry applications land available in the northern gateway has a significant price advantage to metropolitan melbourne locations the unique range of existing and proposed infrastructure assets into long 's northern gateway will allow government and the private sector to attract development opportunities from all corners of the world continuing to develop the northern gateway is vital to geelong ongoing industrial development and will be key to a more diverse and sustainable Victorian economy,"(-38.1471348, 144.357582)"
AUS,VIC,Greater Geelong City Council,City of Greater Geelong,https://www.youtube.com/user/CityofGreaterGeelong,A Cinderella Beach,9kxtqd8IObg,20140317,191.41,"30 Gheringhap St, Geelong VIC 3220, Australia",452,the foreshore here had become something of a dumping ground for people around the neighborhood and further afield the northern suburbs tip actually a tip for Halabja long was over behind the grammar school and it had its closing time of course and if you were running a bit late that wasn 't an alder and it was a bit late in the day and an under cover of darkness to popping it Northshore and leave your troubles here and it wasn 't just the odd guy going to the tip if you work for the counseling you had a bit of spill you take it over and drop it down the track there and now again we 'd find some warm bitumen and the wig trucks would drive down and sweep out and that attracted rats and that was pretty unsavory so we determined to clean up the park and so began a long process it 's still going still going but we 're getting there yeah the North Shore residence group had a fair bit of energy go we 're a bit younger then and we got down @ @ @ @ @ @ @ @ @ @ and we cleaned up the beach down here behind me and and and we started planting and we we planted shrubs and trees and we started to get things done they say you catch more flies with honey than you do with vinegar and and so we set out to engage the other users of the area there 's the city of greater geelong there were our industrial neighbors and there 's no good you know whinging and bitching and moaning about the things that aren 't right unless you 're prepared to go and do something about been a very rewarding process one of the things that 's come out of it has been that it 's brought the community much closer together it 's made us more appreciative of each other and we look out for each other and we 've developed some wonderful friendships and i must say that prior to the formation of the residence group and in the work that we 've done we were pretty much dislocated as a community but now it 's back as it must have been in the 30s and @ @ @ @ @ @ @ @ @ @ of the growing town of jalan the northern savages and i was called the Cinderella suburbs and and we certainly think of from where this has been as the Cinderella beach but it 's it 's a popular asset now and it 's one of which we can become increasingly proud you,"(-38.1471348, 144.357582)"
